"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://unityverseacademy.com/uploads/p/p/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-ozel-ders_1.jpg?v=1759586033","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","130456","130456","130456","19,334","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,072","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-ozel-ders_1.jpg?v=1759586033","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/p/p/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-canli-online-egitimi_2.jpg?v=1759588466","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","126145","126145","126145","18,695","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,063","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-canli-online-egitimi_2.jpg?v=1759588466","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/p/p/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi_1.jpg?v=1759588333","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","136751","136751","136751","20,266","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,254","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi_1.jpg?v=1759588333","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/fm/IMG_4921-min2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","270844","270844","270844","40,139","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,066","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_4921-min2.jpg","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/fm/endüstriyell_modelleme114.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","84792","84792","84792","12,566","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,239","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/end%C3%BCstriyell_modelleme114.jpg","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/fm/2B_animasyon_01-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","55242","55242","55242","8,187","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,237","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/2B_animasyon_01-1.png","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/p/p/kurumsal-iletisim-egitimi-ozel-ders_1.jpg?v=1759325379","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","147612","147612","147612","21,876","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,265","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/kurumsal-iletisim-egitimi-ozel-ders_1.jpg?v=1759325379","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/fm/IMG_58715.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","80270","80270","80270","11,896","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,068","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_58715.jpg","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/fm/Adobe_Certified_Professional_Program_Provider_badge.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","18348","18348","18348","2,719","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Adobe_Certified_Professional_Program_Provider_badge.png","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/p/p/excel-kursu-temelden-ileri-seviyeye-10-saat_2.jpg?v=1775131223","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","40251","40251","40251","5,965","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,248","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/excel-kursu-temelden-ileri-seviyeye-10-saat_2.jpg?v=1775131223","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/p/p/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi_2.jpg?v=1759405015","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","162717","162717","162717","24,115","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,246","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi_2.jpg?v=1759405015","2026-07-30 13:41:23"
"https://unityverseacademy.com/uploads/p/p/ingilizce-egitimi-ozel-ders_1.jpg?v=1759326463","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","134542","134542","134542","19,939","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,064","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/ingilizce-egitimi-ozel-ders_1.jpg?v=1759326463","2026-07-30 13:41:24"
